CUS_CUST_ID_BUY,SPENT_ML,RECENCY_ML,FREQUENCY_ML
47665935,171.04,2019-06-01,5
202905804,111.3,2019-02-22,1
84715247,760.93,2019-05-29,8
8696929,281.01,2019-04-29,6
169075352,1161.68,2019-05-29,17
352448072,116.1,2019-05-04,4
171974611,50.04,2019-03-14,3
33531917,9.77,2019-04-29,2
117342209,39.56,2019-02-11,1
122154872,280.17,2019-05-15,5
179188429,223.63,2019-05-13,5
71819197,40.95,2019-03-07,4
127078946,46.06,2019-05-20,1
159599577,37.44,2019-03-25,3
63847176,408.77,2019-05-03,14
278425255,72.54,2018-12-02,1
52869463,141.18,2019-03-07,4
27221526,459.23,2019-05-21,19
57582016,6.84,2019-03-28,1
12832665,1466.71,2019-05-12,10
129610396,971.64,2019-06-01,13
193324166,2.07,2018-12-15,1
187278563,1.16,2019-05-13,1
33169965,17.59,2019-03-29,2
207503078,662.47,2019-03-28,19
315744704,205.43,2019-05-31,4
301902400,366.63,2019-05-02,5
382567955,348.79,2019-01-03,11
251877995,23.65,2018-12-21,1
47802879,1199.58,2019-05-17,10
280747259,603.75,2019-05-13,8
44979381,218.44,2019-05-10,9
79113230,164.64,2019-02-11,2
15950294,181.25,2019-04-18,3
182092479,15.85,2019-02-11,1
218796908,144.04,2019-05-13,3
92795660,576.57,2019-05-01,9
193566810,119.55,2019-03-29,2
116536807,406.69,2019-05-04,17
77013860,235.55,2019-04-12,6
381034885,478.57,2019-05-13,12
310318644,28.38,2019-04-17,2
130148259,66.72,2019-05-03,1
50531050,3.83,2019-02-27,1
60277272,561.47,2019-03-27,3
81210207,134.72,2019-03-19,1
321157440,75.84,2019-04-06,2
65140037,102.31,2019-05-11,4
262330469,31.33,2018-12-28,1
209378782,145.04,2019-05-08,4
4399539,1667.35,2019-05-15,13
127270042,1326.82,2019-05-24,10
16338031,112.19,2019-04-28,4
64086433,138.47,2019-05-03,5
399257959,209.24,2019-04-03,3
57570539,13.0,2018-12-28,1
39295433,13.23,2019-01-14,2
86132618,141.36,2019-05-15,3
28944612,376.87,2019-05-29,11
137631134,13.48,2019-05-30,1
58728643,1.17,2019-04-03,1
105003926,30.44,2019-03-25,4
161365258,435.11,2019-05-20,3
16412923,768.17,2019-05-11,9
144014987,11.97,2019-01-21,1
79147615,44.59,2019-04-22,5
37742334,272.57,2019-05-13,5
131694244,504.43,2019-01-21,4
10556598,46.63,2019-02-25,2
40449762,7.84,2018-12-18,1
80326400,92.63,2019-05-28,7
125826894,0.57,2019-05-01,1
387919513,27.19,2019-05-11,1
16035559,64.51,2019-01-18,1
35027771,33.63,2019-03-29,3
79164492,18.36,2019-05-22,1
304051225,101.4,2019-05-22,6
118860046,339.25,2019-04-25,8
207853548,62.55,2019-04-15,2
63721896,101.57,2019-05-07,4
78627634,2396.72,2019-05-07,11
127422358,66.06,2019-05-23,3
107648599,478.86,2019-04-23,4
52143359,409.34,2019-01-12,2
186549168,29.79,2018-12-27,1
164860112,25.95,2019-04-17,1
139349547,670.67,2019-01-31,3
28429852,42.97,2019-01-15,1
298371704,71.7,2019-06-01,1
168294644,166.79,2019-03-19,2
77850126,131.02,2019-02-13,2
48050175,2.7,2019-03-15,1
143415088,19.0,2019-01-19,1
39268889,83.2,2019-04-17,5
246217335,1053.02,2019-06-01,10
139676865,75.8,2019-04-17,2
80364060,4673.84,2019-05-27,19
129956663,445.41,2019-05-24,9
180394726,979.58,2019-05-27,10
390047341,267.73,2019-04-23,6
268494385,11.04,2019-02-10,1
207935864,733.77,2019-05-22,9
117291535,304.35,2019-05-30,10
301829676,58.9,2019-02-01,1
420193490,47.74,2019-04-22,1
185236930,1081.49,2019-05-28,2
90036585,764.15,2019-05-25,13
69791335,712.29,2019-06-01,18
122556743,44.69,2019-03-29,1
325604962,64.32,2019-05-24,1
165122721,312.98,2019-06-01,14
230335553,268.15,2019-05-07,6
165619139,356.45,2019-05-27,12
54899338,74.83,2019-04-12,1
185220307,503.25,2019-05-20,6
256063734,89.48,2019-03-02,3
379904921,132.4,2019-05-16,6
2297632,57.26,2019-02-25,3
85629255,47.0,2019-02-08,3
359959536,5.38,2019-06-01,1
98493277,3647.9,2019-05-20,55
230537757,61.94,2019-01-23,2
188358684,109.56,2019-03-29,4
90727903,388.33,2019-05-15,9
288465750,163.49,2019-04-03,2
316334300,276.6,2019-05-19,8
233285569,400.48,2019-05-01,3
202595903,405.05,2019-05-26,5
143131402,8.02,2019-05-15,2
361915749,3.43,2019-02-09,1
23190723,145.54,2019-05-02,4
56446668,50.48,2019-03-13,5
67156305,1106.06,2019-05-31,16
141463559,1384.56,2019-05-24,6
322305412,29.06,2019-03-12,1
148810431,60.89,2019-04-30,1
20586704,244.26,2019-05-12,9
130758063,135.73,2019-03-26,6
3737906,124.36,2019-04-17,3
213402006,13.04,2019-04-03,2
245994399,102.54,2019-05-02,2
271159293,732.48,2019-05-25,7
254327781,28.86,2019-03-12,3
66120495,60.65,2019-04-17,4
93673508,280.47,2019-01-10,2
83723855,607.63,2019-06-01,15
31501681,127.09,2019-05-03,4
261553124,211.12,2019-05-21,4
114644491,109.11,2019-05-23,1
156201879,37.35,2019-05-30,10
131180797,302.84,2019-05-11,9
178727372,102.47,2019-05-13,2
426150369,104.95,2019-05-10,1
106773566,272.21,2019-05-02,8
65234747,14.54,2019-05-29,1
216636604,38.21,2019-04-30,2
175344586,36.59,2019-01-14,1
66107307,975.88,2019-05-22,17
30301602,438.47,2019-05-04,5
292862055,327.37,2019-05-28,9
383167215,296.81,2019-01-15,2
282379744,79.18,2019-03-01,1
144082284,681.53,2019-05-11,7
265033237,308.73,2019-05-13,7
233233978,15.27,2018-12-26,1
77647294,780.75,2019-05-17,4
48021217,164.64,2019-05-14,5
208955198,65.47,2018-12-17,1
149062590,2069.88,2019-05-29,19
80484579,570.33,2019-05-31,9
94863321,92.26,2019-05-08,10
136802923,10.69,2019-05-23,1
34329339,96.17,2019-04-26,7
198156949,26.25,2019-03-19,2
170943490,5386.42,2019-05-29,50
12267830,449.83,2019-06-01,6
60917058,417.7,2019-05-31,8
39181349,68.85,2019-02-21,2
272591718,496.36,2019-05-31,7
39138425,36.36,2019-05-30,1
114013225,36.11,2019-05-18,1
155467760,21.51,2019-04-30,3
154619849,585.72,2019-06-01,12
44542232,645.06,2019-05-30,22
25080291,25.88,2018-12-18,1
235353179,76.26,2019-03-04,4
112503606,278.17,2019-04-11,6
45021388,5.55,2019-05-14,2
57736941,5.35,2018-12-10,1
75341186,106.26,2019-01-29,2
86127453,1975.5,2019-04-26,18
122957459,83.36,2019-05-23,5
225376915,377.41,2019-05-03,5
119704252,191.72,2019-05-16,4
65668196,271.05,2019-05-13,6
172792634,280.08,2019-05-09,5
464074,106.93,2018-12-09,1
218974894,183.87,2019-05-27,2
195426209,31.7,2019-01-02,1
102614216,171.98,2019-05-16,4
39593368,10.94,2019-03-28,1
68872122,3067.91,2019-05-16,29
80278750,704.36,2019-05-08,13
73878068,176.18,2019-02-16,3
193315090,28.06,2019-04-28,1
283198863,163.21,2019-03-30,2
98434214,37.1,2019-01-18,1
264969271,138.42,2019-05-26,3
208698334,6.33,2019-05-21,1
2054512,69.26,2018-12-18,1
43548549,24.0,2019-03-20,1
223022748,43.29,2019-02-25,2
58167131,439.6,2019-03-28,2
189114436,1105.95,2019-05-27,11
104550090,100.27,2019-05-21,10
276785218,88.71,2019-05-13,2
315604068,19.48,2019-05-30,3
204814476,18.33,2019-04-23,9
107114532,67.8,2019-05-13,2
143142264,1231.2,2019-05-29,26
232124460,47.46,2019-04-16,2
59304872,161.57,2019-03-27,6
418556471,276.33,2019-05-18,6
320700174,202.5,2019-05-06,1
93670070,3.75,2019-03-19,1
88721658,459.89,2019-02-17,2
78613516,961.21,2019-05-29,17
73148510,284.96,2019-04-14,6
137246806,2400.82,2019-05-15,10
71335486,148.65,2019-01-30,2
219965890,158.9,2019-04-26,6
279834863,42.19,2019-01-30,2
78775448,794.34,2019-04-25,3
181907831,106.86,2019-04-16,2
110259539,1266.77,2019-05-12,21
315386487,21.95,2019-04-01,2
16777944,430.49,2019-04-23,7
78545660,1236.44,2019-06-01,24
28779151,15.6,2018-12-03,1
103086627,925.52,2019-06-01,15
199400532,15.69,2018-12-15,1
116673,155.4,2019-05-02,4
112946711,157.98,2019-04-10,2
150476555,897.18,2019-05-16,5
381123462,21.88,2019-03-11,2
255391619,17.77,2019-05-15,1
193390204,13.59,2019-03-10,1
84734808,55.71,2019-04-26,2
215115345,5.77,2019-04-01,1
397613845,9.5,2019-01-22,1
114703027,9.03,2019-02-15,1
160429010,636.1,2019-05-31,15
222558758,63.39,2019-05-13,1
260013729,66.74,2019-05-30,8
61338006,29.69,2019-04-25,3
40024229,36.42,2019-03-05,1
176318609,146.09,2019-05-17,4
373354479,197.14,2019-05-21,9
308675984,344.08,2019-05-15,2
159875438,1517.47,2019-05-27,21
179258616,76.12,2019-02-21,2
3583203,120.3,2019-05-31,12
137080503,36.39,2019-04-09,2
168052572,16.68,2019-05-15,1
186492099,34.85,2018-12-28,1
341631366,108.48,2019-05-18,1
189721024,303.29,2019-05-19,17
11997931,189.81,2019-01-23,9
120320432,379.33,2019-05-27,4
109452020,1021.0,2019-05-30,12
276497177,670.02,2019-05-30,10
55274550,12.82,2019-01-04,1
140792898,602.88,2019-05-14,8
272206361,125.45,2019-05-07,3
351176868,218.2,2019-05-25,26
176005334,683.99,2019-05-17,9
104496,351.88,2019-03-19,7
151797682,2353.62,2019-05-15,12
111257807,30.29,2018-12-19,1
92255856,47.6,2019-03-29,3
305557831,455.65,2019-05-26,8
127963512,45.76,2019-05-31,1
77545617,266.89,2019-03-21,3
21266922,31.96,2019-05-06,2
246228702,41.61,2019-05-06,1
349472576,10.58,2019-02-08,1
14441536,21.9,2019-03-22,1
115793441,513.98,2019-05-21,9
257053971,15.92,2019-01-22,1
245474057,31.94,2019-02-11,1
37904849,127.26,2019-05-07,5
305873667,206.55,2019-03-27,2
48589562,47.55,2018-12-14,1
206772940,132.35,2018-12-13,1
242917221,92.32,2019-05-06,2
140014182,12.24,2019-01-02,1
156038466,1079.98,2019-04-10,7
268441618,34.52,2019-02-04,2
5908353,303.01,2019-05-27,3
36188639,261.81,2019-05-21,13
149781064,1785.74,2019-05-23,10
107897694,13.71,2019-02-10,1
261265270,14.43,2019-05-15,1
49815519,29.41,2019-01-10,1
66654110,279.97,2019-03-28,5
257326445,261.35,2019-04-03,5
22094521,832.4,2019-04-10,2
242427714,9.98,2019-04-14,2
167517521,10.51,2018-12-26,1
189512877,4.68,2018-12-01,1
146988077,696.43,2019-05-26,4
119043523,16.65,2019-03-07,3
210141958,231.58,2019-03-04,4
84872054,194.66,2018-12-15,2
52702692,87.36,2019-03-21,3
224203816,0.81,2019-02-04,1
52166307,148.07,2019-04-24,11
23899859,361.85,2019-04-25,2
44574687,43.24,2019-05-17,6
319206387,155.88,2019-05-23,7
62013233,8.75,2019-03-19,1
415810859,88.11,2019-03-29,1
228373940,1364.23,2019-05-24,7
102946857,80.21,2019-01-25,1
49250684,68.04,2019-02-21,1
116073026,215.39,2019-04-07,3
40811249,34.73,2019-05-02,4
175228834,5.96,2019-05-17,2
132173472,803.68,2019-04-22,11
226593943,11.7,2018-12-03,1
116978,6.9,2019-01-02,1
314115299,183.15,2019-03-15,3
191866250,1201.12,2019-05-30,14
122157944,69.1,2019-05-10,2
214941615,2019.93,2019-05-21,17
60929810,1470.44,2019-05-07,17
127745578,132.75,2019-05-21,1
341507869,75.06,2019-05-14,2
348125849,735.17,2019-05-22,13
142911805,438.44,2019-05-21,8
56661108,46.74,2019-05-31,3
347434095,16.73,2019-04-24,2
245803931,1401.12,2019-05-30,20
29905471,723.78,2019-05-23,8
152214211,34.24,2019-05-10,3
44296115,880.94,2019-05-02,5
171158093,994.99,2019-05-20,14
58770984,480.79,2019-05-17,9
312365661,258.71,2019-05-22,9
65659692,462.68,2019-04-16,6
164952031,662.21,2019-05-30,7
1597596,20.36,2019-02-26,1
112891650,403.61,2019-04-13,10
257718475,839.41,2019-04-26,5
352445503,843.11,2019-03-28,11
167113359,293.02,2019-04-30,8
101996817,6.93,2019-04-03,1
222881874,1489.68,2019-05-25,42
84026455,270.94,2019-04-30,5
54622349,102.45,2019-01-20,1
61318012,314.49,2019-05-16,14
120837226,606.66,2019-05-22,4
10532690,149.49,2019-04-26,5
98494499,9.47,2019-03-11,1
4797782,267.69,2019-04-29,3
178399987,3.3,2019-01-29,1
96873309,37.46,2019-01-07,1
17722057,521.93,2019-05-14,14
50058436,79.45,2019-05-24,5
52270005,140.21,2019-04-25,5
163222275,150.47,2019-01-23,1
12611413,1037.44,2019-05-21,14
235021244,14.01,2019-05-15,1
43043074,327.53,2019-05-14,13
69008983,968.53,2019-05-15,11
185368800,41.24,2019-05-18,3
7694349,100.04,2019-04-10,3
321432614,55.86,2019-03-13,4
178129331,285.38,2019-05-16,8
14799002,213.34,2019-06-01,6
78759619,42.7,2019-01-04,1
238855984,162.84,2019-05-29,3
172859907,33.81,2019-04-08,6
130247019,317.83,2019-05-30,12
77459045,248.7,2019-03-08,3
183594615,318.98,2019-04-12,4
126674236,12.61,2019-03-18,2
418539126,169.29,2019-05-10,3
382048808,11.37,2018-12-27,1
399918135,463.09,2019-05-27,4
60798627,15.6,2019-05-03,1
39672789,79.77,2019-01-08,2
243061693,118.09,2019-05-28,3
258249187,70.12,2019-01-11,1
45889518,586.49,2019-05-31,6
1573287,328.05,2019-05-15,4
203681585,18.75,2019-03-18,1
151396974,510.73,2019-05-21,10
200755795,431.08,2019-04-11,12
385345944,88.0,2018-12-29,2
94078825,54.32,2019-05-03,3
170519826,31.74,2019-03-08,1
144323073,363.06,2019-04-24,10
304003021,168.82,2019-05-26,3
345823219,33.21,2019-05-19,2
50491449,214.46,2019-03-15,3
58685190,104.0,2019-05-16,1
25793782,99.97,2019-01-31,1
65733675,26.07,2019-04-22,2
9420948,723.13,2019-05-31,25
165164701,42.41,2019-01-22,1
125687977,52.06,2019-05-15,3
185328897,59.23,2019-02-13,2
237969830,57.48,2018-12-19,1
38187495,97.87,2019-02-25,3
35720936,694.59,2019-05-28,5
172550257,12.86,2019-05-14,1
114232608,158.52,2019-05-22,4
286149887,1.54,2019-03-26,1
172332160,165.84,2019-05-29,6
135230041,98.63,2019-04-11,5
75710955,162.67,2019-05-31,5
25807002,280.41,2019-05-21,6
73288817,3.37,2019-05-31,1
75132764,231.36,2019-05-28,7
23597224,97.73,2019-04-07,4
7308671,670.38,2019-05-30,7
1745763,274.05,2019-04-14,3
254479076,638.5,2019-01-21,1
175086300,202.04,2019-05-16,3
150597483,160.41,2019-05-21,4
393855112,62.45,2019-05-26,1
53161864,965.21,2019-05-29,19
281200352,9.43,2019-03-07,2
83762496,569.91,2019-02-10,2
76137897,204.19,2019-03-13,4
49251462,27.77,2019-02-04,2
175453008,70.87,2019-05-18,1
93085781,43.78,2019-05-19,7
20931870,1698.63,2019-04-09,7
94685640,234.25,2018-12-18,3
59202952,242.87,2019-05-14,3
69217774,50.64,2019-01-28,2
196214654,136.43,2019-04-30,3
60372819,1341.21,2019-05-28,10
166148613,37.36,2019-03-14,1
94339691,108.89,2019-05-13,3
66602642,63.28,2019-02-09,5
191039389,100.84,2019-01-05,2
380401991,31.54,2018-12-21,1
362684507,6.23,2018-12-24,1
362797166,341.14,2019-02-23,4
44707506,1560.45,2019-05-20,12
171790554,75.56,2019-03-11,2
78958262,462.65,2019-03-31,2
386658532,17.72,2018-12-19,1
411224936,0.36,2019-05-17,1
133049764,162.98,2019-04-30,2
201035193,28.74,2018-12-13,1
15087567,1095.38,2019-05-30,9
181760386,170.93,2019-05-15,2
165965136,292.18,2019-04-13,5
246975624,79.4,2019-03-20,1
210366760,9.14,2018-12-16,1
93661168,25.28,2019-03-01,1
28763172,11.47,2019-02-06,3
270125913,27.13,2019-04-01,1
440186675,42.72,2019-05-30,1
153732973,305.16,2019-05-14,7
137789583,789.93,2019-05-05,12
71805277,383.82,2019-05-28,4
109591798,247.24,2019-05-20,3
145688971,19.24,2019-05-13,1
18764802,556.82,2019-05-27,10
422048684,38.45,2019-04-01,1
59232319,1193.15,2019-05-23,14
256398340,68.41,2019-01-14,2
187722954,159.02,2019-05-30,2
384849933,14.5,2019-03-18,1
324512781,103.0,2019-04-20,4
104258774,95.48,2019-05-17,4
154917276,120.4,2018-12-03,2
129470367,347.03,2019-05-27,14
203641460,15.63,2019-05-17,1
8978610,65.47,2019-05-13,2
86260558,1278.93,2019-05-29,11
267532037,19.03,2019-03-18,1
170684450,259.12,2019-05-10,4
84888188,1846.25,2019-05-27,16
44589083,569.75,2019-04-30,5
53512112,129.67,2019-05-13,4
335047710,95.55,2019-03-13,2
274478843,924.27,2019-05-02,12
261173937,54.16,2019-05-20,3
80783645,2048.39,2019-05-13,26
144620920,215.06,2019-05-13,4
128436035,46.99,2019-04-05,2
155171686,39.94,2019-01-24,1
165903913,14.14,2019-04-24,2
1144995,214.18,2019-05-01,2
28317268,1926.74,2019-05-15,13
97074024,408.1,2019-05-08,9
151983795,292.66,2019-05-22,7
207445122,157.01,2019-05-29,7
385057299,62.77,2019-04-11,2
91992456,415.33,2019-02-18,2
140882657,365.67,2019-05-29,3
25420685,139.4,2019-04-08,3
393736256,63.03,2019-03-15,1
62914628,11.7,2019-03-18,2
303777647,179.76,2019-04-30,6
178193714,166.88,2019-05-26,3
48002145,52.59,2019-05-28,5
323075667,60.76,2019-02-13,2
303132255,325.12,2019-05-27,18
93529207,2.39,2019-04-22,1
128090439,24.35,2019-05-22,1
190421049,360.91,2019-04-12,8
278915786,86.66,2019-04-25,3
58748688,38.24,2019-04-08,1
305438697,439.64,2019-05-14,9
118151081,1568.57,2019-03-27,5
10935256,112.27,2018-12-03,2
3462799,424.87,2019-05-15,6
186730926,47.67,2019-01-23,1
390612585,133.8,2019-01-07,1
242708999,55.17,2019-05-15,3
75752125,451.15,2019-05-28,25
196215461,175.21,2019-01-04,2
313415255,278.47,2019-05-12,8
181519081,9.71,2019-03-09,1
142094242,183.53,2019-05-27,5
63974210,6.65,2019-05-14,1
84321019,531.5,2019-06-01,5
9123240,18.99,2019-05-22,1
65450572,50.04,2019-01-05,1
86564535,25.6,2019-01-06,3
44464760,71.13,2019-02-12,3
83083716,351.26,2019-05-28,4
220661670,184.14,2019-05-08,7
18592850,190.31,2019-04-10,6
187567160,42.99,2019-05-20,7
77691445,18.85,2019-05-02,1
201979929,107.28,2019-05-20,3
207210610,18.46,2019-05-02,1
108896927,67.13,2019-05-21,2
120326661,177.43,2019-05-06,5
45673228,217.57,2019-04-14,2
67068145,167.31,2019-05-25,1
83254786,67.45,2019-04-06,2
48554597,642.19,2019-05-15,11
147218175,53.66,2019-05-13,2
149646903,38.13,2019-02-01,1
158060190,5.38,2019-01-29,1
149262361,114.67,2019-02-20,2
27080655,91.6,2019-05-20,4
49991941,140.33,2019-04-25,4
87083607,19.12,2019-03-19,3
41793583,175.55,2019-01-19,2
97229516,191.29,2019-01-21,2
240339278,50.86,2019-06-01,2
29307104,367.61,2019-05-13,7
153915081,52.51,2019-05-08,2
38108427,13.12,2018-12-15,1
53160105,205.09,2019-05-16,7
44903708,1874.78,2019-05-16,16
149317299,44.97,2019-05-31,1
207573971,273.67,2019-05-14,5
311658848,76.86,2019-04-07,2
164352263,27.82,2019-04-28,1
177507823,176.01,2019-04-02,2
148476456,397.55,2019-04-22,7
183988308,528.68,2019-05-05,13
40176863,311.26,2019-05-15,13
133263239,5.58,2019-04-22,1
35673310,246.64,2019-05-04,3
64086901,10.09,2018-12-11,1
380617487,59.09,2019-05-20,2
164508303,878.88,2019-05-17,15
173840410,1242.67,2019-05-30,18
344446871,318.18,2019-05-20,3
148184961,102.61,2019-01-29,2
146255137,829.43,2019-05-13,9
239451405,15.88,2019-04-11,2
400677437,27.92,2019-04-04,2
44589257,89.33,2019-04-05,2
8271420,59.52,2019-03-29,1
35619123,990.54,2019-05-04,14
40408525,129.44,2019-02-18,1
37131199,367.99,2019-05-31,6
24458409,156.25,2019-03-25,3
44840031,80.44,2019-03-13,2
52925299,0.93,2019-03-25,1
202818379,176.84,2018-12-17,1
36513781,47.77,2018-12-11,1
324246841,145.75,2019-05-15,4
62331911,1136.51,2019-04-03,11
75320866,94.47,2019-02-23,3
40462645,99.49,2019-05-01,4
273718677,177.22,2019-04-19,4
90210283,212.28,2019-05-31,4
345325454,932.05,2019-04-16,7
147957999,908.82,2019-05-14,5
394707079,40.11,2019-01-14,1
53584237,88.8,2019-05-14,4
150222490,82.53,2018-12-11,2
341196642,59.87,2019-05-09,1
151449816,200.56,2019-02-22,5
167802533,196.6,2019-02-21,3
240968095,13.49,2019-05-08,3
136636128,77.98,2018-12-02,1
23598689,212.18,2019-03-02,2
7687941,337.28,2019-05-31,9
329556609,6.58,2019-01-20,1
53105231,695.98,2019-05-07,9
325133915,159.03,2019-05-22,5
92097,386.31,2019-05-23,10
87020098,141.52,2019-05-27,4
287297923,3.16,2019-04-12,1
211565772,21.18,2019-05-27,2
127052116,31.02,2019-04-29,2
188393211,48.97,2019-04-08,3
11519660,821.1,2019-04-15,5
16342196,76.23,2019-01-10,1
31183436,1696.14,2019-04-11,17
76460264,2.82,2019-04-23,1
225121214,1.07,2019-01-04,1
346155384,38.03,2019-05-06,1
308881372,64.85,2019-04-09,3
61751335,455.69,2019-05-29,11
330785547,120.96,2019-06-01,2
170754410,176.95,2019-05-29,7
412580095,95.4,2019-04-29,4
13689166,496.21,2019-05-07,8
133716666,93.39,2019-03-05,1
150570602,45.36,2019-03-21,4
9500021,87.27,2018-12-27,2
134869343,213.03,2019-03-12,1
191571237,174.01,2019-05-19,4
146608438,88.85,2019-01-27,1
289899247,29.76,2019-04-22,2
3734618,1273.73,2019-05-28,22
229223041,160.54,2019-04-02,6
42684830,868.74,2019-05-27,8
297826128,11.53,2019-05-24,1
41221033,1.06,2019-02-12,1
405503208,382.48,2019-03-20,1
15623353,547.11,2019-05-18,6
350226117,292.04,2019-05-21,4
99530376,52.44,2019-04-07,3
48129973,94.32,2019-01-15,1
90299122,11.04,2018-12-22,1
74622434,617.61,2019-05-22,16
419723777,8.83,2019-04-23,1
101145171,310.97,2019-02-26,3
57782298,41.35,2019-05-14,2
190047246,100.69,2019-05-14,3
13343209,9.68,2019-02-06,1
191359917,58.08,2019-05-22,2
290338123,84.44,2019-05-12,4
48510010,538.31,2019-05-29,7
54830635,336.38,2019-02-12,13
96213561,753.54,2019-05-16,11
94961164,28.57,2019-05-11,3
75817992,64.28,2019-05-14,1
335618624,328.44,2019-03-12,2
3496513,538.29,2019-05-17,15
213112086,15.87,2018-12-12,1
225499554,26.2,2019-02-25,2
209608685,235.22,2019-02-26,4
58646346,396.41,2019-05-15,10
74135718,46.91,2019-05-12,3
35857693,76.73,2019-04-11,1
76765909,44.39,2019-02-04,1
26524690,298.69,2019-03-08,2
38491456,145.73,2019-04-11,4
63213555,331.44,2019-05-20,18
256590297,47.17,2019-04-24,1
75522265,123.21,2019-05-07,3
30542843,401.06,2019-05-13,8
176470452,347.37,2019-05-29,8
78981817,21.2,2019-04-24,1
24143201,625.97,2019-05-15,5
273480722,1749.14,2019-05-31,23
22057575,235.02,2019-05-02,11
33345029,0.24,2019-02-12,1
99678139,247.19,2019-05-26,5
133890655,8.8,2019-05-08,1
298715739,121.85,2019-05-12,1
244826008,38.09,2019-04-01,2
97862688,226.36,2019-04-12,11
157324026,1037.02,2019-05-29,13
263923310,47.06,2019-05-15,1
185448427,717.51,2019-03-12,6
142609900,216.37,2019-01-17,2
208817321,262.47,2019-05-22,7
419838136,244.51,2019-05-30,5
102316666,351.89,2019-05-31,5
198527667,1083.76,2019-06-01,11
1655849,496.35,2019-05-15,6
28712140,507.1,2019-05-10,6
223151498,58.42,2019-05-13,4
131896472,490.17,2019-05-14,3
392241528,81.31,2019-03-14,1
229317994,543.55,2019-06-01,6
276190711,261.07,2018-12-28,1
226625973,535.6,2019-05-05,3
421540653,1.67,2019-05-20,1
318041014,200.62,2019-05-03,3
157818535,54.61,2018-12-10,1
56311510,178.18,2019-01-08,2
30481601,182.76,2019-05-28,6
181053926,0.26,2018-12-21,1
166575953,74.65,2019-05-21,2
163046992,2.42,2019-03-12,1
121021866,438.25,2019-04-26,4
290732912,70.57,2019-05-08,4
256695027,49.73,2019-05-21,2
327585757,127.79,2019-04-08,1
115860401,390.63,2019-05-13,14
284316131,20.61,2019-03-09,1
17375945,622.45,2019-05-27,16
63683370,123.75,2019-05-09,8
262568162,64.26,2019-04-23,1
