CUS_CUST_ID_BUY,MAU_MP_3,MAU_ML_3,MAU_MP_2,MAU_ML_2,MAU_MP_1,MAU_ML_1,last_login_mp_date_1,last_login_ml_date_1
292458705,5.0,0.0,1.0,0.0,1.0,0.0,2019-05-22,2019-05-22
178649028,0.0,18.0,1.0,24.0,0.0,23.0,2019-05-31,2019-05-31
372024824,2.0,10.0,7.0,23.0,5.0,17.0,2019-05-28,2019-05-31
170260727,5.0,15.0,7.0,12.0,3.0,10.0,2019-05-23,2019-05-27
90286986,1.0,0.0,,,,,,
10562148,5.0,4.0,9.0,12.0,11.0,11.0,2019-05-29,2019-05-29
78423004,0.0,7.0,0.0,1.0,0.0,2.0,2019-05-29,2019-05-29
193171013,6.0,0.0,1.0,0.0,1.0,0.0,2019-05-04,2019-05-04
312615005,,,,,13.0,0.0,2019-05-22,2019-05-22
149317299,3.0,6.0,2.0,6.0,3.0,8.0,2019-05-28,2019-05-31
166854569,,,0.0,1.0,1.0,6.0,2019-05-24,2019-05-26
205799592,12.0,24.0,10.0,19.0,4.0,25.0,2019-05-07,2019-05-31
319788911,2.0,0.0,4.0,0.0,4.0,3.0,2019-05-08,2019-05-31
396636122,5.0,0.0,,,,,,
82839675,0.0,7.0,0.0,6.0,0.0,8.0,2019-05-31,2019-05-31
68237326,1.0,8.0,1.0,13.0,2.0,8.0,2019-05-04,2019-05-31
98459826,1.0,9.0,0.0,5.0,0.0,5.0,2019-05-25,2019-05-25
201952097,0.0,22.0,0.0,13.0,0.0,22.0,2019-05-31,2019-05-31
57401542,16.0,15.0,11.0,15.0,9.0,12.0,2019-05-30,2019-05-31
393257502,,,,,,,,
392499292,2.0,7.0,1.0,2.0,,,,
43513171,,,,,,,,
44607978,0.0,22.0,13.0,19.0,3.0,29.0,2019-05-06,2019-05-31
28120762,9.0,3.0,6.0,4.0,12.0,3.0,2019-05-31,2019-05-18
92735807,3.0,18.0,2.0,9.0,2.0,14.0,2019-05-26,2019-05-31
408380112,3.0,0.0,3.0,0.0,1.0,0.0,2019-05-19,2019-05-19
240588850,13.0,12.0,25.0,24.0,25.0,23.0,2019-05-31,2019-05-30
160394902,6.0,0.0,7.0,0.0,9.0,0.0,2019-05-31,2019-05-31
210679930,11.0,15.0,15.0,11.0,20.0,2.0,2019-05-31,2019-05-29
83535202,0.0,2.0,,,0.0,1.0,2019-05-16,2019-05-16
378138449,,,,,,,,
280009763,5.0,0.0,3.0,0.0,2.0,0.0,2019-05-27,2019-05-27
225753870,1.0,0.0,,,0.0,5.0,2019-05-29,2019-05-29
64143077,0.0,15.0,0.0,16.0,0.0,12.0,2019-05-29,2019-05-29
303978065,9.0,0.0,9.0,0.0,9.0,0.0,2019-05-24,2019-05-24
448082525,,,,,,,,
179956135,4.0,0.0,3.0,0.0,8.0,0.0,2019-05-30,2019-05-30
153784405,2.0,0.0,15.0,0.0,13.0,0.0,2019-05-30,2019-05-30
81772458,0.0,10.0,,,0.0,17.0,2019-05-30,2019-05-30
151116269,,,,,2.0,1.0,2019-05-24,2019-05-15
43691355,7.0,0.0,5.0,0.0,5.0,0.0,2019-05-26,2019-05-26
183255454,3.0,0.0,7.0,0.0,11.0,0.0,2019-05-30,2019-05-30
348355303,4.0,0.0,1.0,0.0,6.0,0.0,2019-05-28,2019-05-28
404366635,0.0,27.0,0.0,30.0,12.0,29.0,2019-05-31,2019-05-31
386109378,12.0,12.0,10.0,4.0,8.0,22.0,2019-05-18,2019-05-31
349644072,5.0,11.0,7.0,10.0,10.0,7.0,2019-05-30,2019-05-24
390383427,4.0,0.0,2.0,0.0,1.0,0.0,2019-05-12,2019-05-12
97643816,18.0,10.0,10.0,12.0,18.0,10.0,2019-05-31,2019-05-28
180551249,7.0,15.0,3.0,14.0,5.0,14.0,2019-05-30,2019-05-31
3202079,2.0,8.0,3.0,5.0,9.0,8.0,2019-05-27,2019-05-26
34656387,24.0,17.0,21.0,17.0,27.0,7.0,2019-05-31,2019-05-13
368930422,,,3.0,4.0,1.0,5.0,2019-05-12,2019-05-20
342093354,3.0,2.0,4.0,5.0,4.0,10.0,2019-05-22,2019-05-25
70200386,18.0,24.0,25.0,26.0,30.0,8.0,2019-05-31,2019-05-31
53855521,3.0,13.0,3.0,19.0,7.0,12.0,2019-05-29,2019-05-31
107346765,1.0,2.0,3.0,8.0,6.0,22.0,2019-05-18,2019-05-29
27673309,1.0,5.0,2.0,5.0,5.0,11.0,2019-05-21,2019-05-29
182286453,7.0,18.0,2.0,12.0,9.0,17.0,2019-05-31,2019-05-30
320836403,2.0,0.0,4.0,0.0,10.0,13.0,2019-05-21,2019-05-30
130173649,0.0,2.0,0.0,4.0,1.0,4.0,2019-05-23,2019-05-23
159172136,0.0,8.0,0.0,16.0,0.0,12.0,2019-05-28,2019-05-28
62549212,0.0,8.0,0.0,4.0,6.0,6.0,2019-05-30,2019-05-26
151637149,1.0,2.0,2.0,0.0,1.0,0.0,2019-05-06,2019-05-06
281631330,13.0,12.0,12.0,9.0,4.0,14.0,2019-05-12,2019-05-31
80716656,0.0,8.0,1.0,14.0,3.0,18.0,2019-05-23,2019-05-31
142072100,0.0,22.0,0.0,28.0,0.0,27.0,2019-05-30,2019-05-30
221815163,,,1.0,0.0,1.0,0.0,2019-05-21,2019-05-21
92801698,6.0,12.0,3.0,19.0,3.0,13.0,2019-05-25,2019-05-26
444690517,,,,,,,,
271035213,1.0,0.0,5.0,7.0,9.0,9.0,2019-05-30,2019-05-29
72538342,,,1.0,0.0,,,,
168213083,3.0,14.0,3.0,17.0,9.0,24.0,2019-05-31,2019-05-31
377950544,11.0,0.0,11.0,0.0,15.0,0.0,2019-05-31,2019-05-31
40155402,3.0,12.0,0.0,12.0,2.0,20.0,2019-05-06,2019-05-31
74216463,5.0,22.0,3.0,21.0,2.0,21.0,2019-05-30,2019-05-31
285815878,0.0,4.0,,,0.0,2.0,2019-05-18,2019-05-18
181832754,0.0,30.0,0.0,22.0,0.0,28.0,2019-05-31,2019-05-31
31411306,5.0,0.0,10.0,0.0,14.0,0.0,2019-05-29,2019-05-29
185275363,2.0,1.0,21.0,5.0,31.0,13.0,2019-05-31,2019-05-31
159432162,0.0,15.0,1.0,9.0,0.0,1.0,2019-05-17,2019-05-17
146498936,1.0,25.0,1.0,23.0,0.0,25.0,2019-05-31,2019-05-31
233821759,,,,,,,,
198246581,28.0,31.0,29.0,25.0,29.0,14.0,2019-05-31,2019-05-31
25167431,10.0,14.0,7.0,7.0,5.0,11.0,2019-05-13,2019-05-28
189191374,1.0,9.0,1.0,4.0,,,,
51418791,1.0,12.0,0.0,6.0,0.0,12.0,2019-05-29,2019-05-29
321562286,3.0,4.0,2.0,3.0,1.0,6.0,2019-05-15,2019-05-22
56242602,0.0,3.0,0.0,1.0,0.0,2.0,2019-05-31,2019-05-31
400537183,,,4.0,0.0,1.0,0.0,2019-05-04,2019-05-04
204287247,9.0,22.0,6.0,21.0,0.0,20.0,2019-05-31,2019-05-31
13069103,0.0,3.0,0.0,6.0,20.0,12.0,2019-05-31,2019-05-26
23891412,2.0,15.0,4.0,19.0,3.0,23.0,2019-05-20,2019-05-31
189689360,0.0,19.0,1.0,14.0,3.0,14.0,2019-05-27,2019-05-29
14580320,,,,,,,,
332688594,0.0,25.0,0.0,25.0,0.0,22.0,2019-05-30,2019-05-30
86218143,0.0,16.0,1.0,14.0,8.0,24.0,2019-05-25,2019-05-31
394966666,,,,,7.0,0.0,2019-05-24,2019-05-24
181851951,2.0,15.0,3.0,23.0,8.0,26.0,2019-05-31,2019-05-31
416595822,7.0,0.0,9.0,0.0,4.0,0.0,2019-05-24,2019-05-24
149718882,24.0,31.0,20.0,30.0,20.0,31.0,2019-05-31,2019-05-31
53233151,2.0,2.0,6.0,3.0,7.0,2.0,2019-05-28,2019-05-22
37533725,5.0,11.0,17.0,23.0,14.0,30.0,2019-05-29,2019-05-31
173706263,,,,,1.0,0.0,2019-05-19,2019-05-19
290403581,29.0,31.0,30.0,30.0,31.0,31.0,2019-05-31,2019-05-31
163923572,0.0,10.0,3.0,10.0,5.0,11.0,2019-05-30,2019-05-30
267027715,1.0,16.0,1.0,25.0,1.0,26.0,2019-05-19,2019-05-31
368531673,10.0,6.0,3.0,2.0,7.0,3.0,2019-05-30,2019-05-25
446721287,,,,,,,,
68185077,1.0,6.0,5.0,2.0,2.0,2.0,2019-05-30,2019-05-20
400864328,10.0,20.0,14.0,20.0,5.0,17.0,2019-05-28,2019-05-31
130062098,,,,,2.0,0.0,2019-05-31,2019-05-31
316800546,,,3.0,0.0,4.0,0.0,2019-05-31,2019-05-31
193590034,0.0,4.0,1.0,7.0,3.0,14.0,2019-05-24,2019-05-27
16736836,0.0,22.0,7.0,17.0,5.0,4.0,2019-05-30,2019-05-31
385725704,9.0,0.0,5.0,0.0,4.0,0.0,2019-05-17,2019-05-17
57734412,14.0,16.0,18.0,17.0,11.0,11.0,2019-05-27,2019-05-31
109400486,1.0,3.0,3.0,8.0,2.0,5.0,2019-05-27,2019-05-26
269665273,0.0,15.0,1.0,10.0,,,,
225075433,0.0,29.0,3.0,24.0,4.0,31.0,2019-05-28,2019-05-31
304561982,2.0,9.0,1.0,5.0,1.0,5.0,2019-05-27,2019-05-15
138413792,0.0,2.0,2.0,5.0,5.0,14.0,2019-05-21,2019-05-30
186730596,0.0,1.0,0.0,1.0,0.0,5.0,2019-05-31,2019-05-31
246316505,5.0,2.0,7.0,1.0,5.0,1.0,2019-05-27,2019-05-28
96935457,,,3.0,4.0,9.0,16.0,2019-05-24,2019-05-31
187088312,2.0,17.0,7.0,14.0,2.0,16.0,2019-05-24,2019-05-31
265008541,4.0,26.0,10.0,26.0,14.0,27.0,2019-05-31,2019-05-31
118518101,,,,,0.0,2.0,2019-05-25,2019-05-25
204802730,4.0,29.0,3.0,30.0,3.0,30.0,2019-05-16,2019-05-31
361583391,12.0,9.0,4.0,3.0,7.0,17.0,2019-05-31,2019-05-30
265446760,9.0,8.0,6.0,7.0,3.0,13.0,2019-05-27,2019-05-29
386725269,,,,,,,,
151051198,,,0.0,19.0,1.0,26.0,2019-05-30,2019-05-31
347660852,22.0,0.0,17.0,0.0,6.0,0.0,2019-05-25,2019-05-25
51965850,1.0,27.0,0.0,22.0,0.0,24.0,2019-05-31,2019-05-31
216306568,0.0,3.0,0.0,5.0,0.0,2.0,2019-05-10,2019-05-10
51878876,6.0,28.0,21.0,30.0,13.0,31.0,2019-05-23,2019-05-31
3100050,9.0,0.0,8.0,4.0,4.0,4.0,2019-05-30,2019-05-20
48918326,2.0,1.0,5.0,0.0,5.0,3.0,2019-05-31,2019-05-31
229861836,5.0,5.0,3.0,14.0,1.0,8.0,2019-05-24,2019-05-30
346705955,,,,,8.0,4.0,2019-05-31,2019-05-26
428180626,,,1.0,0.0,1.0,0.0,2019-05-27,2019-05-27
98021155,0.0,31.0,0.0,30.0,3.0,31.0,2019-05-10,2019-05-31
200730907,12.0,31.0,12.0,30.0,13.0,26.0,2019-05-24,2019-05-31
272704900,0.0,22.0,0.0,12.0,4.0,19.0,2019-05-30,2019-05-29
434634182,,,,,2.0,2.0,2019-05-31,2019-05-16
54853491,4.0,13.0,1.0,10.0,2.0,12.0,2019-05-06,2019-05-31
329928996,4.0,0.0,5.0,0.0,2.0,0.0,2019-05-13,2019-05-13
84479440,7.0,0.0,11.0,0.0,7.0,0.0,2019-05-21,2019-05-21
67568353,2.0,0.0,3.0,2.0,3.0,8.0,2019-05-10,2019-05-31
420150197,,,16.0,0.0,23.0,0.0,2019-05-31,2019-05-31
194997509,0.0,11.0,0.0,9.0,0.0,20.0,2019-05-31,2019-05-31
65059448,7.0,9.0,8.0,17.0,6.0,10.0,2019-05-29,2019-05-24
51164750,1.0,13.0,5.0,9.0,6.0,0.0,2019-05-30,2019-05-30
153221648,1.0,6.0,0.0,5.0,2.0,5.0,2019-05-29,2019-05-29
424754944,,,7.0,0.0,15.0,0.0,2019-05-31,2019-05-31
153647914,0.0,2.0,,,,,,
137938315,1.0,4.0,11.0,16.0,7.0,13.0,2019-05-14,2019-05-22
249882079,4.0,0.0,13.0,0.0,3.0,0.0,2019-05-09,2019-05-09
290540446,0.0,12.0,0.0,7.0,2.0,3.0,2019-05-31,2019-05-30
141634224,,,,,3.0,0.0,2019-05-30,2019-05-30
57902037,0.0,17.0,1.0,14.0,1.0,15.0,2019-05-22,2019-05-26
208802918,24.0,7.0,26.0,11.0,23.0,13.0,2019-05-31,2019-05-31
101996817,1.0,3.0,3.0,12.0,0.0,8.0,2019-05-30,2019-05-30
32594358,,,,,1.0,0.0,2019-05-06,2019-05-06
426372290,,,6.0,0.0,4.0,0.0,2019-05-18,2019-05-18
258855670,3.0,31.0,2.0,22.0,0.0,20.0,2019-05-31,2019-05-31
334245488,14.0,21.0,7.0,16.0,12.0,25.0,2019-05-31,2019-05-31
162515920,,,,,9.0,0.0,2019-05-28,2019-05-28
329894173,6.0,0.0,7.0,0.0,4.0,0.0,2019-05-30,2019-05-30
92168206,5.0,30.0,2.0,27.0,0.0,24.0,2019-05-31,2019-05-31
129205233,0.0,19.0,2.0,22.0,1.0,23.0,2019-05-03,2019-05-31
134682766,9.0,1.0,9.0,3.0,8.0,7.0,2019-05-29,2019-05-30
202934212,25.0,29.0,28.0,26.0,30.0,26.0,2019-05-30,2019-05-31
226432202,0.0,11.0,1.0,11.0,0.0,11.0,2019-05-31,2019-05-31
164478605,7.0,0.0,5.0,0.0,8.0,3.0,2019-05-17,2019-05-16
229371849,13.0,3.0,9.0,0.0,14.0,12.0,2019-05-30,2019-05-24
178703318,,,,,,,,
397134202,,,,,,,,
186593922,7.0,19.0,3.0,14.0,8.0,11.0,2019-05-24,2019-05-31
161082449,1.0,29.0,2.0,27.0,2.0,25.0,2019-05-21,2019-05-31
320059425,3.0,0.0,3.0,0.0,,,,
43525489,17.0,29.0,21.0,27.0,15.0,27.0,2019-05-31,2019-05-31
25946984,0.0,20.0,3.0,17.0,8.0,22.0,2019-05-27,2019-05-31
155557832,,,1.0,0.0,1.0,0.0,2019-05-10,2019-05-10
314595115,14.0,0.0,5.0,0.0,9.0,0.0,2019-05-31,2019-05-31
340081197,,,1.0,0.0,1.0,0.0,2019-05-31,2019-05-31
11897654,4.0,22.0,6.0,22.0,10.0,19.0,2019-05-28,2019-05-31
165316471,,,,,2.0,2.0,2019-05-23,2019-05-27
301117633,,,2.0,0.0,2.0,0.0,2019-05-28,2019-05-28
376202061,12.0,31.0,6.0,28.0,7.0,30.0,2019-05-31,2019-05-31
132463834,11.0,0.0,25.0,0.0,22.0,0.0,2019-05-31,2019-05-31
16044315,0.0,7.0,0.0,17.0,23.0,31.0,2019-05-31,2019-05-31
43967613,16.0,24.0,4.0,15.0,25.0,21.0,2019-05-31,2019-05-31
434487480,,,,,5.0,0.0,2019-05-17,2019-05-17
360825477,4.0,0.0,2.0,0.0,2.0,0.0,2019-05-24,2019-05-24
94116970,0.0,4.0,0.0,9.0,0.0,13.0,2019-05-31,2019-05-31
44241716,0.0,6.0,0.0,11.0,1.0,10.0,2019-05-20,2019-05-30
19797433,0.0,7.0,0.0,15.0,0.0,15.0,2019-05-31,2019-05-31
375949571,0.0,7.0,6.0,5.0,14.0,3.0,2019-05-30,2019-05-31
292761411,3.0,1.0,,,,,,
276339871,1.0,15.0,3.0,11.0,1.0,22.0,2019-05-02,2019-05-31
243710115,0.0,23.0,12.0,22.0,19.0,20.0,2019-05-31,2019-05-29
244350986,,,7.0,0.0,5.0,0.0,2019-05-22,2019-05-22
270285141,0.0,6.0,0.0,17.0,0.0,25.0,2019-05-31,2019-05-31
359788253,5.0,0.0,12.0,0.0,6.0,0.0,2019-05-28,2019-05-28
17451593,7.0,0.0,7.0,0.0,7.0,0.0,2019-05-24,2019-05-24
103962960,1.0,9.0,1.0,13.0,4.0,11.0,2019-05-20,2019-05-30
426150369,,,8.0,2.0,5.0,12.0,2019-05-23,2019-05-28
207046529,,,,,6.0,0.0,2019-05-31,2019-05-31
344396252,0.0,11.0,0.0,25.0,5.0,23.0,2019-05-25,2019-05-31
231403321,0.0,13.0,0.0,23.0,4.0,27.0,2019-05-31,2019-05-31
168691953,0.0,19.0,0.0,20.0,5.0,22.0,2019-05-23,2019-05-29
196337379,7.0,5.0,8.0,26.0,9.0,9.0,2019-05-28,2019-05-31
49078996,0.0,18.0,2.0,12.0,0.0,13.0,2019-05-25,2019-05-25
72191095,2.0,17.0,2.0,24.0,5.0,12.0,2019-05-22,2019-05-27
225266061,,,2.0,0.0,,,,
135896500,6.0,19.0,2.0,16.0,5.0,18.0,2019-05-31,2019-05-31
292720746,,,,,,,,
292286544,4.0,10.0,16.0,19.0,26.0,29.0,2019-05-31,2019-05-30
404808699,,,,,,,,
331535501,8.0,13.0,26.0,20.0,10.0,10.0,2019-05-30,2019-05-30
276065886,18.0,0.0,10.0,0.0,12.0,18.0,2019-05-31,2019-05-28
179319643,,,,,,,,
155998486,20.0,0.0,22.0,0.0,23.0,5.0,2019-05-31,2019-05-16
337559535,,,,,,,,
173195898,3.0,0.0,6.0,0.0,6.0,0.0,2019-05-21,2019-05-21
55240721,5.0,13.0,2.0,6.0,1.0,10.0,2019-05-14,2019-05-23
19825333,12.0,26.0,12.0,27.0,11.0,21.0,2019-05-25,2019-05-29
125517587,,,1.0,0.0,,,,
257074379,1.0,3.0,9.0,7.0,7.0,5.0,2019-05-31,2019-05-22
133609517,9.0,0.0,9.0,0.0,4.0,0.0,2019-05-31,2019-05-31
326515744,9.0,0.0,10.0,0.0,18.0,1.0,2019-05-31,2019-05-31
188943732,,,4.0,0.0,2.0,0.0,2019-05-23,2019-05-23
136275186,5.0,22.0,7.0,18.0,8.0,23.0,2019-05-27,2019-05-31
84776141,,,,,1.0,1.0,2019-05-28,2019-05-30
58982018,8.0,30.0,0.0,28.0,6.0,30.0,2019-05-31,2019-05-31
201815489,8.0,21.0,5.0,22.0,7.0,14.0,2019-05-31,2019-05-29
364265978,3.0,6.0,3.0,15.0,1.0,14.0,2019-05-29,2019-05-29
303142410,3.0,0.0,5.0,0.0,3.0,0.0,2019-05-23,2019-05-23
261151132,28.0,30.0,28.0,30.0,28.0,31.0,2019-05-31,2019-05-31
447451664,,,,,,,,
211856611,0.0,2.0,,,0.0,3.0,2019-05-21,2019-05-21
119619006,28.0,24.0,30.0,25.0,28.0,29.0,2019-05-31,2019-05-31
91641945,20.0,22.0,28.0,26.0,28.0,29.0,2019-05-31,2019-05-31
188126061,2.0,0.0,,,2.0,0.0,2019-05-07,2019-05-07
412507761,9.0,0.0,3.0,0.0,,,,
134008549,,,,,1.0,7.0,2019-05-22,2019-05-31
204898688,6.0,0.0,7.0,0.0,5.0,0.0,2019-05-28,2019-05-28
400210752,0.0,17.0,0.0,28.0,0.0,30.0,2019-05-31,2019-05-31
193633980,0.0,11.0,7.0,26.0,7.0,20.0,2019-05-31,2019-05-30
66288167,0.0,6.0,0.0,2.0,1.0,10.0,2019-05-21,2019-05-31
295912812,10.0,0.0,16.0,0.0,13.0,0.0,2019-05-31,2019-05-31
68029850,0.0,21.0,0.0,22.0,0.0,25.0,2019-05-31,2019-05-31
291563519,6.0,5.0,2.0,4.0,7.0,16.0,2019-05-27,2019-05-20
438345639,,,,,2.0,4.0,2019-05-31,2019-05-28
8155103,19.0,28.0,8.0,19.0,1.0,14.0,2019-05-13,2019-05-31
68941930,,,,,,,,
60210639,,,0.0,8.0,0.0,11.0,2019-05-28,2019-05-28
359126650,2.0,30.0,2.0,30.0,2.0,31.0,2019-05-02,2019-05-31
8779362,2.0,21.0,0.0,30.0,0.0,29.0,2019-05-31,2019-05-31
301281327,8.0,4.0,13.0,7.0,12.0,4.0,2019-05-31,2019-05-29
155902187,0.0,22.0,1.0,18.0,0.0,20.0,2019-05-30,2019-05-30
233985652,0.0,4.0,0.0,21.0,0.0,6.0,2019-05-22,2019-05-22
198732487,12.0,3.0,3.0,0.0,15.0,0.0,2019-05-29,2019-05-29
66847093,11.0,0.0,13.0,0.0,12.0,0.0,2019-05-31,2019-05-31
322528786,2.0,0.0,4.0,0.0,,,,
380434988,11.0,23.0,22.0,26.0,29.0,29.0,2019-05-31,2019-05-29
225025259,0.0,22.0,0.0,20.0,0.0,15.0,2019-05-26,2019-05-26
247517351,0.0,3.0,0.0,4.0,0.0,3.0,2019-05-31,2019-05-31
136295386,5.0,5.0,8.0,1.0,1.0,0.0,2019-05-04,2019-05-04
277839332,29.0,31.0,23.0,30.0,21.0,29.0,2019-05-31,2019-05-31
446206183,,,,,,,,
173840410,2.0,24.0,1.0,27.0,4.0,24.0,2019-05-30,2019-05-31
30120048,0.0,7.0,0.0,10.0,0.0,12.0,2019-05-31,2019-05-31
411150073,2.0,0.0,2.0,0.0,8.0,0.0,2019-05-30,2019-05-30
91475447,0.0,26.0,0.0,26.0,1.0,23.0,2019-05-07,2019-05-31
245340475,0.0,22.0,3.0,21.0,4.0,23.0,2019-05-31,2019-05-31
156247118,,,,,,,,
404810904,5.0,5.0,6.0,2.0,9.0,2.0,2019-05-30,2019-05-25
85066606,0.0,25.0,0.0,27.0,0.0,28.0,2019-05-31,2019-05-31
400598153,0.0,10.0,0.0,10.0,0.0,7.0,2019-05-23,2019-05-23
392353666,5.0,7.0,2.0,7.0,0.0,12.0,2019-05-30,2019-05-30
241013319,7.0,1.0,2.0,5.0,4.0,4.0,2019-05-28,2019-05-28
132215708,1.0,0.0,,,4.0,0.0,2019-05-24,2019-05-24
47491589,1.0,0.0,7.0,0.0,5.0,0.0,2019-05-22,2019-05-22
102875044,0.0,19.0,0.0,12.0,0.0,12.0,2019-05-30,2019-05-30
206651396,15.0,7.0,18.0,4.0,17.0,7.0,2019-05-29,2019-05-28
308017014,11.0,24.0,2.0,12.0,1.0,22.0,2019-05-20,2019-05-31
149402126,2.0,0.0,3.0,0.0,2.0,0.0,2019-05-20,2019-05-20
148502391,11.0,25.0,14.0,22.0,11.0,21.0,2019-05-31,2019-05-30
246277699,23.0,31.0,27.0,29.0,29.0,31.0,2019-05-31,2019-05-31
426586054,,,1.0,0.0,3.0,0.0,2019-05-17,2019-05-17
33298733,2.0,11.0,3.0,3.0,3.0,6.0,2019-05-29,2019-05-29
27710423,3.0,15.0,8.0,5.0,4.0,13.0,2019-05-27,2019-05-30
209966533,3.0,0.0,3.0,0.0,2.0,0.0,2019-05-14,2019-05-14
281607854,0.0,15.0,0.0,21.0,0.0,15.0,2019-05-31,2019-05-31
181667175,,,,,1.0,11.0,2019-05-18,2019-05-29
214725902,1.0,16.0,3.0,14.0,3.0,14.0,2019-05-26,2019-05-29
421827149,,,15.0,14.0,13.0,6.0,2019-05-29,2019-05-29
326822497,0.0,2.0,2.0,5.0,2.0,7.0,2019-05-18,2019-05-26
219798169,,,25.0,0.0,29.0,0.0,2019-05-31,2019-05-31
155612141,4.0,8.0,2.0,20.0,3.0,22.0,2019-05-25,2019-05-31
294993383,5.0,0.0,12.0,0.0,11.0,0.0,2019-05-31,2019-05-31
80918041,0.0,8.0,0.0,3.0,3.0,5.0,2019-05-19,2019-05-20
216340421,0.0,18.0,0.0,18.0,0.0,22.0,2019-05-31,2019-05-31
448374921,,,,,,,,
269517278,0.0,21.0,0.0,28.0,0.0,25.0,2019-05-31,2019-05-31
78354750,5.0,0.0,6.0,0.0,7.0,0.0,2019-05-27,2019-05-27
212296090,,,6.0,3.0,2.0,1.0,2019-05-04,2019-05-03
419267429,6.0,0.0,23.0,0.0,27.0,0.0,2019-05-31,2019-05-31
227802188,15.0,0.0,14.0,0.0,10.0,0.0,2019-05-30,2019-05-30
216419130,1.0,12.0,2.0,7.0,1.0,9.0,2019-05-09,2019-05-31
114059080,1.0,0.0,0.0,5.0,0.0,3.0,2019-05-17,2019-05-17
210740980,0.0,15.0,0.0,9.0,0.0,8.0,2019-05-31,2019-05-31
341954481,,,5.0,0.0,2.0,0.0,2019-05-19,2019-05-19
265583625,0.0,4.0,0.0,3.0,0.0,6.0,2019-05-18,2019-05-18
430534572,,,5.0,0.0,31.0,0.0,2019-05-31,2019-05-31
104624491,2.0,3.0,2.0,0.0,0.0,4.0,2019-05-31,2019-05-31
147767145,1.0,11.0,1.0,9.0,0.0,3.0,2019-05-24,2019-05-24
119043523,4.0,16.0,0.0,11.0,1.0,13.0,2019-05-28,2019-05-29
92456768,5.0,0.0,2.0,0.0,,,,
327502484,31.0,15.0,30.0,24.0,31.0,30.0,2019-05-31,2019-05-31
104790182,4.0,2.0,6.0,2.0,8.0,4.0,2019-05-24,2019-05-20
34086293,0.0,6.0,0.0,22.0,0.0,16.0,2019-05-28,2019-05-28
416495597,6.0,0.0,8.0,0.0,8.0,0.0,2019-05-27,2019-05-27
296554688,8.0,0.0,11.0,0.0,11.0,0.0,2019-05-29,2019-05-29
404641768,,,,,,,,
71443010,11.0,14.0,6.0,21.0,15.0,28.0,2019-05-31,2019-05-31
403647283,,,,,,,,
428885474,,,5.0,0.0,,,,
260715073,2.0,0.0,1.0,0.0,1.0,0.0,2019-05-24,2019-05-24
41771875,0.0,9.0,0.0,16.0,0.0,17.0,2019-05-30,2019-05-30
270379137,1.0,0.0,,,1.0,0.0,2019-05-28,2019-05-28
6498602,0.0,23.0,0.0,13.0,1.0,23.0,2019-05-30,2019-05-31
106584066,7.0,0.0,5.0,0.0,11.0,0.0,2019-05-31,2019-05-31
400410189,,,4.0,4.0,8.0,19.0,2019-05-14,2019-05-29
291175658,,,,,7.0,0.0,2019-05-31,2019-05-31
96067434,,,,,,,,
415043986,0.0,3.0,,,,,,
1385814,0.0,28.0,2.0,21.0,9.0,21.0,2019-05-27,2019-05-31
146434021,11.0,29.0,3.0,27.0,12.0,19.0,2019-05-30,2019-05-31
155171686,1.0,5.0,1.0,5.0,2.0,10.0,2019-05-26,2019-05-31
248332108,1.0,12.0,1.0,15.0,1.0,17.0,2019-05-27,2019-05-31
59615997,1.0,3.0,5.0,6.0,4.0,6.0,2019-05-31,2019-05-19
84529075,,,8.0,0.0,3.0,0.0,2019-05-31,2019-05-31
27138688,5.0,8.0,0.0,10.0,1.0,5.0,2019-05-28,2019-05-30
71821716,21.0,0.0,15.0,0.0,13.0,0.0,2019-05-23,2019-05-23
221697437,,,,,1.0,2.0,2019-05-19,2019-05-20
210374758,6.0,23.0,0.0,27.0,7.0,25.0,2019-05-31,2019-05-31
154809953,0.0,5.0,0.0,4.0,0.0,6.0,2019-05-29,2019-05-29
25807002,1.0,0.0,6.0,12.0,6.0,18.0,2019-05-24,2019-05-31
223305773,31.0,2.0,30.0,15.0,31.0,13.0,2019-05-31,2019-05-29
6917105,,,,,,,,
58343859,4.0,27.0,7.0,24.0,6.0,26.0,2019-05-30,2019-05-31
291156147,3.0,8.0,1.0,18.0,4.0,6.0,2019-05-30,2019-05-21
348460108,3.0,0.0,1.0,0.0,1.0,0.0,2019-05-06,2019-05-06
134393330,4.0,13.0,5.0,15.0,11.0,25.0,2019-05-31,2019-05-31
188701169,1.0,12.0,0.0,16.0,1.0,22.0,2019-05-20,2019-05-31
358187091,8.0,0.0,11.0,0.0,13.0,0.0,2019-05-30,2019-05-30
178747624,0.0,20.0,5.0,11.0,15.0,18.0,2019-05-31,2019-05-31
421856126,,,2.0,0.0,1.0,0.0,2019-05-19,2019-05-19
90178809,1.0,20.0,5.0,19.0,5.0,27.0,2019-05-31,2019-05-31
144884675,,,2.0,0.0,12.0,0.0,2019-05-29,2019-05-29
90820848,0.0,14.0,0.0,2.0,0.0,19.0,2019-05-31,2019-05-31
67053072,0.0,9.0,0.0,7.0,1.0,10.0,2019-05-25,2019-05-30
80158755,3.0,31.0,1.0,29.0,4.0,30.0,2019-05-16,2019-05-31
353148742,,,0.0,3.0,0.0,1.0,2019-05-16,2019-05-16
